problem_key,parameterId,parameterId,lowerBound,upperBound,ensemble_mean,ensemble_std,ensemble_median,within lb: 1 std,within ub: 1 std,within lb: 2 std,within ub: 2 std,within lb: 3 std,within ub: 3 std,within lb: perc 5,within lb: perc 20,within ub: perc 80,within ub: perc 95,percentile_5,percentile_25,percentile_75,percentile_95,true_value,A0,B0
prob_002 | p_005,rB,rB,0.001,100.0,0.3472271971151437,4.401063498839459,0.3472271971151437,False,True,False,True,False,True,True,True,True,True,0.0011623602183850315,0.0019713933638019388,0.008389703424888302,0.05086849763149094,0.5,[0.5],[0.5]
prob_003 | p_005,rA,rA,0.001,100.0,0.48760271398536537,0.04674345892852299,0.48760271398536537,True,True,True,True,True,True,True,True,True,True,0.41387191121434225,0.4538987373747231,0.5188920231442902,0.566152695377881,0.5,[0.7],[0.3]
prob_003 | p_005,rB,rB,0.001,100.0,0.4560771306396705,0.16724081373060737,0.4560771306396705,True,True,True,True,False,True,True,True,True,True,0.1882535381419168,0.3331525605713699,0.5673320578848162,0.74141330517513,0.5,[0.7],[0.3]
prob_004 | p_005,rA,rA,0.001,100.0,0.48323847651448126,0.01411525830667755,0.48323847651448126,True,True,True,True,True,True,True,True,True,True,0.46970364220079397,0.4745567227815411,0.48692039773840023,0.5109479125601482,0.5,[0.9],[0.1]
prob_004 | p_005,rB,rB,0.001,100.0,0.16825279404803903,0.26907832949475285,0.16825279404803903,False,True,False,True,False,True,True,True,True,True,0.0013839858440483446,0.006412064051785404,0.2126556112739445,0.7126853217231461,0.5,[0.9],[0.1]
prob_000 | p_006,rA,rA,0.001,100.0,6.683844270884016,14.168694407517574,6.683844270884016,False,True,False,True,False,True,True,True,True,True,0.003240148275132167,0.19988683267203441,7.043721678126839,28.0260615081771,0.5,[0.1],[0.9]
prob_000 | p_006,rB,rB,0.001,100.0,1.7363715714635477,1.6861557267865284,1.7363715714635477,True,True,False,True,False,True,True,True,True,True,0.9351110765833495,0.9653647158821239,1.7640146643119803,4.29471625993823,1.0,[0.1],[0.9]
prob_001 | p_006,rA,rA,0.001,100.0,0.3471533061871114,0.37081407924883764,0.3471533061871114,False,True,False,True,False,True,True,True,True,True,0.0015747072745695176,0.05493192038877222,0.5079732516211954,1.1614645984277756,0.5,[0.3],[0.7]
prob_001 | p_006,rB,rB,0.001,100.0,0.915871008370563,0.20318232175355685,0.915871008370563,True,True,True,True,True,True,True,True,True,True,0.7247043944377237,0.7572727832433701,1.0074279566530198,1.3739342982640343,1.0,[0.3],[0.7]
prob_002 | p_006,rA,rA,0.001,100.0,0.5034985203808342,0.0855323648049305,0.5034985203808342,True,True,True,True,True,True,True,True,True,True,0.3701845710930036,0.44562365588126956,0.555943837672928,0.6470848568570794,0.5,[0.5],[0.5]
