Time [min],Conversion [%]
70.633,85.3974122
70.65,85.3974122
70.667,85.3974122
70.683,85.3974122
70.7,85.3974122
70.717,85.3974122
70.733,85.48983364
70.75,85.48983364
70.767,85.48983364
70.783,85.48983364
70.8,85.3974122
70.817,85.3974122
70.833,85.48983364
70.85,85.48983364
70.867,85.48983364
70.883,85.48983364
70.9,85.48983364
70.917,85.48983364
70.933,85.48983364
70.95,85.48983364
70.967,85.48983364
70.983,85.48983364
71,85.48983364
71.017,85.48983364
71.033,85.48983364
71.05,85.48983364
71.067,85.48983364
71.083,85.48983364
71.1,85.58225508
71.117,85.58225508
71.133,85.58225508
71.15,85.58225508
71.167,85.58225508
71.183,85.58225508
71.2,85.58225508
71.217,85.58225508
71.233,85.58225508
71.25,85.58225508
71.267,85.58225508
71.283,85.58225508
71.3,85.58225508
71.317,85.58225508
71.333,85.58225508
71.35,85.58225508
71.367,85.58225508
71.383,85.58225508
71.4,85.58225508
71.417,85.58225508
71.433,85.58225508
71.45,85.58225508
71.467,85.58225508
71.483,85.58225508
71.5,85.58225508
71.517,85.67467652
71.533,85.58225508
71.55,85.67467652
71.567,85.67467652
71.583,85.67467652
71.6,85.67467652
71.617,85.67467652
71.633,85.67467652
71.65,85.67467652
71.667,85.67467652
71.683,85.67467652
71.7,85.67467652
71.717,85.67467652
71.733,85.67467652
71.75,85.67467652
71.767,85.67467652
71.783,85.67467652
71.8,85.67467652
71.817,85.67467652
71.833,85.67467652
71.85,85.67467652
71.867,85.67467652
71.883,85.67467652
71.9,85.67467652
71.917,85.67467652
71.933,85.67467652
71.95,85.67467652
71.967,85.76709797
71.983,85.76709797
72,85.76709797
72.017,85.76709797
72.033,85.76709797
72.05,85.76709797
72.067,85.76709797
72.083,85.76709797
72.1,85.76709797
72.117,85.76709797
72.133,85.76709797
72.15,85.76709797
72.167,85.76709797
72.183,85.76709797
72.2,85.76709797
72.217,85.76709797
72.233,85.76709797
72.25,85.76709797
72.267,85.76709797
72.283,85.76709797
72.3,85.76709797
72.317,85.85951941
72.333,85.85951941
72.35,85.85951941
72.367,85.85951941
72.383,85.85951941
72.4,85.76709797
72.417,85.85951941
72.433,85.85951941
72.45,85.85951941
72.467,85.85951941
72.483,85.85951941
72.5,85.85951941
72.517,85.85951941
72.533,85.85951941
72.55,85.85951941
72.567,85.85951941
72.583,85.85951941
72.6,85.85951941
72.617,85.85951941
72.633,85.85951941
72.65,85.85951941
72.667,85.85951941
72.683,85.85951941
72.7,85.85951941
72.717,85.85951941
72.733,85.85951941
72.75,85.95194085
72.767,85.95194085
72.783,85.95194085
72.8,85.95194085
72.817,85.95194085
72.833,85.95194085
72.85,85.95194085
72.867,85.95194085
72.883,85.95194085
72.9,85.95194085
72.917,85.95194085
72.933,85.95194085
72.95,85.95194085
72.967,85.95194085
72.983,85.95194085
73,85.95194085
73.017,86.04436229
73.033,85.95194085
73.05,85.95194085
73.067,85.95194085
73.083,85.95194085
73.1,86.04436229
73.117,85.95194085
73.133,85.95194085
73.15,86.04436229
73.167,86.04436229
73.183,86.04436229
73.2,86.04436229
73.217,86.04436229
73.233,86.04436229
73.25,86.04436229
73.267,86.04436229
73.283,86.04436229
73.3,86.04436229
73.317,86.04436229
73.333,86.04436229
73.35,86.04436229
73.367,86.04436229
73.383,86.04436229
73.4,86.04436229
73.417,86.04436229
73.433,86.04436229
73.45,86.04436229
73.467,86.04436229
73.483,86.04436229
73.5,86.13678373
73.517,86.13678373
73.533,86.13678373
73.55,86.13678373
73.567,86.13678373
73.583,86.13678373
73.6,86.13678373
73.617,86.13678373
73.633,86.13678373
73.65,86.13678373
73.667,86.13678373
73.683,86.13678373
73.7,86.13678373
73.717,86.13678373
73.733,86.13678373
73.75,86.13678373
73.767,86.13678373
73.783,85.95194085
73.8,85.95194085
73.817,85.95194085
73.833,85.95194085
73.85,85.95194085
73.867,85.95194085
73.883,85.95194085
73.9,85.95194085
73.917,85.95194085
73.933,85.95194085
73.95,86.04436229
73.967,86.04436229
73.983,86.04436229
74,86.04436229
74.017,86.04436229
74.033,86.04436229
74.05,86.04436229
74.067,86.04436229
74.083,86.04436229
74.1,86.04436229
74.117,86.04436229
74.133,86.04436229
74.15,86.04436229
74.167,86.04436229
74.183,86.04436229
74.2,86.04436229
74.217,86.04436229
74.233,86.04436229
74.25,86.04436229
74.267,86.13678373
74.283,86.04436229
74.3,86.04436229
74.317,86.13678373
74.333,86.13678373
74.35,86.13678373
74.367,86.13678373
74.383,86.13678373
74.4,86.13678373
74.417,86.04436229
74.433,86.13678373
74.45,86.13678373
74.467,86.13678373
74.483,86.13678373
74.5,86.13678373
74.517,86.04436229
74.533,86.13678373
74.55,86.13678373
74.567,86.13678373
74.583,86.13678373
74.6,86.13678373
74.617,86.13678373
74.633,86.13678373
74.65,86.13678373
74.667,86.13678373
74.683,86.22920518
74.7,86.22920518
74.717,86.22920518
74.733,86.22920518
74.75,86.22920518
74.767,86.22920518
74.783,86.22920518
74.8,86.22920518
74.817,86.22920518
74.833,86.22920518
74.85,86.22920518
74.867,86.22920518
74.883,86.22920518
74.9,86.22920518
74.917,86.32162662
74.933,86.13678373
74.95,86.13678373
74.967,86.22920518
74.983,86.22920518
75,86.13678373
75.017,86.22920518
75.033,86.22920518
75.05,86.22920518
75.067,86.22920518
75.083,86.22920518
75.1,86.22920518
75.117,86.22920518
75.133,86.22920518
75.15,86.22920518
75.167,86.22920518
75.183,86.22920518
75.2,86.22920518
75.217,86.22920518
75.233,86.22920518
75.25,86.22920518
75.267,86.22920518
75.283,86.22920518
75.3,86.22920518
75.317,86.22920518
75.333,86.32162662
75.35,86.32162662
75.367,86.22920518
75.383,86.32162662
75.4,86.32162662
75.417,86.32162662
75.433,86.32162662
75.45,86.32162662
75.467,86.32162662
75.483,86.32162662
75.5,86.32162662
75.517,86.32162662
75.533,86.32162662
75.55,86.32162662
75.567,86.32162662
75.583,86.32162662
75.6,86.32162662
75.617,86.32162662
75.633,86.32162662
75.65,86.32162662
75.667,86.32162662
75.683,86.32162662
75.7,86.32162662
75.717,86.32162662
75.733,86.32162662
75.75,86.41404806
75.767,86.41404806
75.783,86.41404806
75.8,86.41404806
75.817,86.41404806
75.833,86.41404806
75.85,86.41404806
75.867,86.41404806
75.883,86.41404806
75.9,86.41404806
75.917,86.41404806
75.933,86.41404806
75.95,86.41404806
75.967,86.41404806
75.983,86.41404806
76,86.41404806
76.017,86.41404806
76.033,86.41404806
76.05,86.41404806
76.067,86.32162662
76.083,86.32162662
76.1,86.32162662
76.117,86.32162662
76.133,86.32162662
76.15,86.32162662
76.167,86.32162662
76.183,86.32162662
76.2,86.32162662
76.217,86.41404806
76.233,86.41404806
76.25,86.41404806
76.267,86.41404806
76.283,86.41404806
76.3,86.41404806
76.317,86.41404806
76.333,86.41404806
76.35,86.41404806
76.367,86.41404806
76.383,86.41404806
76.4,86.41404806
76.417,86.41404806
76.433,86.41404806
76.45,86.41404806
76.467,86.41404806
76.483,86.5064695
76.5,86.5064695
76.517,86.41404806
76.533,86.41404806
76.55,86.5064695
76.567,86.5064695
76.583,86.5064695
76.6,86.5064695
76.617,86.5064695
76.633,86.5064695
76.65,86.5064695
76.667,86.5064695
76.683,86.5064695
76.7,86.5064695
76.717,86.5064695
76.733,86.5064695
76.75,86.5064695
76.767,86.5064695
76.783,86.5064695
76.8,86.59889094
76.817,86.59889094
76.833,86.5064695
76.85,86.59889094
76.867,86.59889094
76.883,86.59889094
76.9,86.59889094
76.917,86.59889094
76.933,86.59889094
76.95,86.59889094
76.967,86.59889094
76.983,86.59889094
77,86.59889094
77.017,86.59889094
77.033,86.59889094
77.05,86.59889094
77.067,86.59889094
77.083,86.59889094
77.1,86.59889094
77.117,86.69131238
77.133,86.59889094
77.15,86.59889094
77.167,86.59889094
77.183,86.69131238
77.2,86.59889094
77.217,86.59889094
77.233,86.59889094
77.25,86.59889094
77.267,86.59889094
77.283,86.59889094
77.3,86.59889094
77.317,86.59889094
77.333,86.59889094
77.35,86.59889094
77.367,86.59889094
77.383,86.59889094
77.4,86.59889094
77.417,86.59889094
77.433,86.59889094
77.45,86.59889094
77.467,86.69131238
77.483,86.59889094
77.5,86.59889094
77.517,86.59889094
77.533,86.59889094
77.55,86.59889094
77.567,86.69131238
77.583,86.69131238
77.6,86.69131238
77.617,86.69131238
77.633,86.69131238
77.65,86.69131238
77.667,86.69131238
77.683,86.69131238
77.7,86.69131238
77.717,86.69131238
77.733,86.69131238
77.75,86.69131238
77.767,86.69131238
77.783,86.69131238
77.8,86.69131238
77.817,86.69131238
77.833,86.69131238
77.85,86.69131238
77.867,86.78373383
77.883,86.78373383
77.9,86.78373383
77.917,86.78373383
77.933,86.78373383
77.95,86.78373383
77.967,86.78373383
77.983,86.78373383
78,86.87615527
78.017,86.87615527
78.033,86.87615527
78.05,86.87615527
78.067,86.87615527
78.083,86.87615527
78.1,86.87615527
78.117,86.87615527
78.133,86.87615527
78.15,86.87615527
78.167,86.87615527
78.183,86.87615527
78.2,86.87615527
78.217,86.87615527
78.233,86.87615527
78.25,86.87615527
78.267,86.87615527
78.283,86.87615527
78.3,86.87615527
78.317,86.87615527
78.333,86.96857671
78.35,86.96857671
78.367,86.96857671
78.383,86.96857671
78.4,87.06099815
78.417,87.06099815
78.433,87.06099815
78.45,87.06099815
78.467,87.06099815
78.483,87.06099815
78.5,87.06099815
78.517,87.06099815
78.533,87.06099815
78.55,87.06099815
78.567,87.06099815
78.583,87.06099815
78.6,87.06099815
78.617,87.06099815
78.633,87.06099815
78.65,87.06099815
78.667,87.06099815
78.683,87.06099815
78.7,87.06099815
78.717,87.06099815
78.733,87.06099815
78.75,87.15341959
78.767,87.06099815
78.783,87.15341959
78.8,87.06099815
78.817,87.15341959
78.833,87.15341959
78.85,87.15341959
78.867,87.15341959
78.883,87.15341959
78.9,87.15341959
78.917,87.15341959
78.933,87.15341959
78.95,87.15341959
78.967,87.15341959
78.983,87.15341959
79,87.15341959
79.017,87.15341959
79.033,87.15341959
79.05,87.15341959
79.067,87.15341959
79.083,87.15341959
79.1,87.15341959
79.117,87.15341959
79.133,87.15341959
79.15,87.24584104
79.167,87.24584104
79.183,87.24584104
79.2,87.24584104
79.217,87.24584104
79.233,87.33826248
79.25,87.33826248
79.267,87.33826248
79.283,87.33826248
79.3,87.33826248
79.317,87.33826248
79.333,87.33826248
79.35,87.33826248
79.367,87.33826248
79.383,87.33826248
79.4,87.33826248
79.417,87.33826248
79.433,87.33826248
79.45,87.43068392
79.467,87.06099815
79.483,87.06099815
79.5,87.06099815
79.517,87.06099815
79.533,87.06099815
79.55,87.06099815
79.567,87.06099815
79.583,87.06099815
79.6,87.06099815
79.617,87.06099815
79.633,87.06099815
79.65,87.06099815
79.667,87.06099815
79.683,87.15341959
79.7,87.06099815
79.717,87.06099815
79.733,87.15341959
79.75,87.15341959
79.767,87.15341959
79.783,87.06099815
79.8,87.15341959
79.817,87.15341959
79.833,87.15341959
79.85,87.15341959
79.867,87.15341959
79.883,87.15341959
79.9,87.15341959
79.917,87.15341959
79.933,87.15341959
79.95,87.15341959
79.967,87.15341959
79.983,87.15341959
80,87.15341959
80.017,87.15341959
80.033,87.15341959
80.05,87.15341959
80.067,87.15341959
80.083,87.15341959
80.1,87.24584104
80.117,87.15341959
80.133,87.24584104
80.15,87.24584104
80.167,87.24584104
80.183,87.24584104
80.2,87.24584104
80.217,87.24584104
80.233,87.24584104
80.25,87.24584104
80.267,87.24584104
80.283,87.24584104
80.3,87.24584104
80.317,87.24584104
80.333,87.24584104
80.35,87.24584104
80.367,87.24584104
80.383,87.24584104
80.4,87.24584104
80.417,87.24584104
80.433,87.24584104
80.45,87.70794824
80.467,87.70794824
80.483,87.70794824
80.5,87.70794824
80.517,87.70794824
80.533,87.70794824
80.55,87.70794824
80.567,87.70794824
80.583,87.70794824
80.6,87.70794824
80.617,87.70794824
80.633,87.70794824
80.65,87.70794824
80.667,87.70794824
80.683,87.70794824
80.7,87.70794824
80.717,87.70794824
80.733,87.70794824
80.75,87.70794824
80.767,87.70794824
80.783,87.70794824
80.8,87.70794824
80.817,87.70794824
80.833,87.70794824
80.85,87.70794824
80.867,87.70794824
80.883,87.70794824
80.9,87.70794824
80.917,87.70794824
80.933,87.70794824
80.95,87.70794824
80.967,87.80036969
80.983,87.80036969
81,87.80036969
81.017,87.70794824
81.033,87.80036969
81.05,87.80036969
81.067,87.80036969
81.083,87.80036969
81.1,87.80036969
81.117,87.80036969
81.133,87.80036969
81.15,87.80036969
81.167,87.80036969
81.183,87.80036969
81.2,87.80036969
81.217,87.80036969
81.233,87.80036969
81.25,87.80036969
81.267,87.80036969
81.283,87.80036969
81.3,87.80036969
81.317,87.80036969
81.333,87.80036969
81.35,87.89279113
81.367,87.89279113
81.383,87.80036969
81.4,87.80036969
81.417,87.80036969
81.433,87.89279113
81.45,87.89279113
81.467,87.89279113
81.483,87.89279113
81.5,87.89279113
81.517,87.89279113
81.533,87.89279113
81.55,87.89279113
81.567,87.89279113
81.583,87.89279113
81.6,87.89279113
81.617,87.89279113
81.633,87.89279113
81.65,87.89279113
81.667,87.89279113
81.683,87.89279113
81.7,87.89279113
81.717,87.89279113
81.733,87.98521257
81.75,87.98521257
81.767,87.98521257
81.783,87.98521257
81.8,87.98521257
81.817,87.98521257
81.833,87.98521257
81.85,87.98521257
81.867,87.98521257
81.883,87.98521257
81.9,87.98521257
81.917,87.98521257
81.933,87.98521257
81.95,87.98521257
81.967,87.98521257
81.983,87.98521257
82,87.98521257
82.017,87.98521257
82.033,87.98521257
82.05,87.98521257
82.067,87.98521257
82.083,87.98521257
82.1,87.98521257
82.117,87.98521257
82.133,87.98521257
82.15,88.07763401
82.167,87.98521257
82.183,87.98521257
82.2,88.07763401
82.217,88.07763401
82.233,88.07763401
82.25,88.07763401
82.267,88.07763401
82.283,88.07763401
82.3,88.07763401
82.317,88.07763401
82.333,88.07763401
82.35,88.07763401
82.367,88.07763401
82.383,88.07763401
82.4,88.07763401
82.417,88.07763401
82.433,88.07763401
82.45,88.07763401
82.467,88.07763401
82.483,88.07763401
82.5,88.07763401
82.517,88.07763401
82.533,88.07763401
82.55,88.07763401
82.567,88.07763401
82.583,88.07763401
82.6,88.17005545
82.617,88.17005545
82.633,88.17005545
82.65,88.17005545
82.667,88.17005545
82.683,88.17005545
82.7,88.17005545
82.717,88.17005545
82.733,88.17005545
82.75,88.17005545
82.767,88.17005545
82.783,88.17005545
82.8,88.17005545
82.817,88.17005545
82.833,88.17005545
82.85,88.17005545
82.867,88.17005545
82.883,88.17005545
82.9,88.17005545
82.917,88.17005545
82.933,88.17005545
82.95,88.07763401
82.967,88.17005545
82.983,88.17005545
83,88.17005545
83.017,88.17005545
83.033,88.17005545
83.05,88.17005545
83.067,88.17005545
83.083,88.17005545
83.1,88.17005545
83.117,88.17005545
83.133,88.17005545
83.15,88.17005545
83.167,88.17005545
83.183,88.17005545
83.2,88.17005545
83.217,88.17005545
83.233,88.17005545
83.25,88.17005545
83.267,88.17005545
83.283,88.17005545
83.3,88.17005545
83.317,88.17005545
83.333,88.17005545
83.35,88.17005545
83.367,88.17005545
83.383,88.26247689
83.4,88.26247689
83.417,88.26247689
83.433,88.26247689
83.45,88.26247689
83.467,88.26247689
83.483,88.26247689
83.5,88.26247689
83.517,88.26247689
83.533,88.26247689
83.55,88.26247689
83.567,88.26247689
83.583,88.26247689
83.6,88.26247689
83.617,88.26247689
83.633,88.26247689
83.65,88.26247689
83.667,88.26247689
83.683,88.26247689
83.7,88.26247689
83.717,88.26247689
83.733,88.26247689
83.75,88.26247689
83.767,88.26247689
83.783,88.26247689
83.8,88.26247689
83.817,88.26247689
83.833,88.26247689
83.85,88.26247689
83.867,88.35489834
83.883,88.35489834
83.9,88.35489834
83.917,88.35489834
83.933,88.26247689
83.95,88.35489834
83.967,88.35489834
83.983,88.35489834
84,88.35489834
84.017,88.35489834
84.033,88.35489834
84.05,88.35489834
84.067,88.26247689
84.083,88.35489834
84.1,88.26247689
84.117,88.35489834
84.133,88.26247689
84.15,88.26247689
84.167,88.35489834
84.183,88.26247689
84.2,88.35489834
84.217,88.35489834
84.233,88.35489834
84.25,88.35489834
84.267,88.35489834
84.283,88.35489834
84.3,88.35489834
84.317,88.35489834
84.333,88.35489834
84.35,88.35489834
84.367,88.35489834
84.383,88.35489834
84.4,88.35489834
84.417,88.35489834
84.433,88.35489834
84.45,88.35489834
84.467,88.35489834
84.483,88.35489834
84.5,88.35489834
84.517,88.35489834
84.533,88.35489834
84.55,88.35489834
84.567,88.35489834
84.583,88.35489834
84.6,88.44731978
84.617,88.35489834
84.633,88.35489834
84.65,88.35489834
84.667,88.44731978
84.683,88.44731978
84.7,88.44731978
84.717,88.44731978
84.733,88.44731978
84.75,88.44731978
84.767,88.44731978
84.783,88.44731978
84.8,88.44731978
84.817,88.44731978
84.833,88.44731978
84.85,88.44731978
84.867,88.44731978
84.883,88.44731978
84.9,88.44731978
84.917,88.44731978
84.933,88.44731978
84.95,88.44731978
84.967,88.44731978
84.983,88.44731978
85,88.44731978
85.017,88.44731978
85.033,88.44731978
85.05,88.44731978
85.067,88.44731978
85.083,88.44731978
85.1,88.44731978
85.117,88.44731978
85.133,88.44731978
85.15,88.44731978
85.167,88.44731978
85.183,88.53974122
85.2,88.44731978
85.217,88.44731978
85.233,88.44731978
85.25,88.44731978
85.267,88.44731978
85.283,88.44731978
85.3,88.53974122
85.317,88.44731978
85.333,88.53974122
85.35,88.44731978
85.367,88.53974122
85.383,88.53974122
85.4,88.44731978
85.417,88.44731978
85.433,88.53974122
85.45,88.53974122
85.467,88.53974122
85.483,88.53974122
85.5,88.53974122
85.517,88.53974122
85.533,88.53974122
85.55,88.53974122
85.567,88.53974122
85.583,88.53974122
85.6,88.53974122
85.617,88.53974122
85.633,88.53974122
85.65,88.53974122
85.667,88.53974122
85.683,88.53974122
85.7,88.53974122
85.717,88.53974122
85.733,88.53974122
85.75,88.53974122
85.767,88.53974122
85.783,88.53974122
85.8,88.53974122
85.817,88.53974122
85.833,88.53974122
85.85,88.63216266
85.867,88.63216266
85.883,88.63216266
85.9,88.53974122
85.917,88.63216266
85.933,88.63216266
85.95,88.63216266
85.967,88.63216266
85.983,88.63216266
86,88.63216266
86.017,88.63216266
86.033,88.63216266
86.05,88.63216266
86.067,88.63216266
86.083,88.63216266
86.1,88.63216266
86.117,88.63216266
86.133,88.63216266
86.15,88.63216266
86.167,88.63216266
86.183,88.63216266
86.2,88.63216266
86.217,88.63216266
86.233,88.63216266
86.25,88.63216266
86.267,88.63216266
86.283,88.63216266
86.3,88.63216266
86.317,88.63216266
86.333,88.63216266
86.35,88.63216266
86.367,88.63216266
86.383,88.63216266
86.4,88.63216266
86.417,88.63216266
86.433,88.63216266
86.45,88.63216266
86.467,88.63216266
86.483,88.63216266
86.5,88.7245841
86.517,88.63216266
86.533,88.7245841
86.55,88.7245841
86.567,88.7245841
86.583,88.63216266
86.6,88.63216266
86.617,88.7245841
86.633,88.7245841
86.65,88.7245841
86.667,88.7245841
86.683,88.7245841
86.7,88.7245841
86.717,88.7245841
86.733,88.7245841
86.75,88.7245841
86.767,88.7245841
86.783,88.7245841
86.8,88.7245841
86.817,88.7245841
86.833,88.7245841
86.85,88.7245841
86.867,88.7245841
86.883,88.7245841
86.9,88.7245841
86.917,88.7245841
86.933,88.7245841
86.95,88.7245841
86.967,88.7245841
86.983,88.7245841
87,88.7245841
87.017,88.7245841
87.033,88.7245841
87.05,88.7245841
87.067,88.81700555
87.083,88.81700555
87.1,88.7245841
87.117,88.81700555
87.133,88.81700555
87.15,88.81700555
87.167,88.81700555
87.183,88.81700555
87.2,88.81700555
87.217,88.81700555
87.233,88.81700555
87.25,88.81700555
87.267,88.81700555
87.283,88.81700555
87.3,88.81700555
87.317,88.81700555
87.333,88.81700555
87.35,88.81700555
87.367,88.81700555
87.383,88.81700555
87.4,88.81700555
87.417,88.81700555
87.433,88.81700555
87.45,88.81700555
87.467,88.81700555
87.483,88.81700555
87.5,88.81700555
87.517,88.81700555
87.533,88.81700555
87.55,88.81700555
87.567,88.81700555
87.583,88.81700555
87.6,88.81700555
87.617,88.81700555
87.633,88.81700555
87.65,88.90942699
87.667,88.90942699
87.683,88.90942699
87.7,88.90942699
87.717,88.90942699
87.733,88.90942699
87.75,88.90942699
87.767,88.90942699
87.783,88.90942699
87.8,88.90942699
87.817,88.90942699
87.833,88.90942699
87.85,88.90942699
87.867,88.90942699
87.883,88.90942699
87.9,88.90942699
87.917,88.90942699
87.933,88.90942699
87.95,88.90942699
87.967,88.90942699
87.983,88.90942699
88,88.90942699
88.017,88.90942699
88.033,88.90942699
88.05,88.90942699
88.067,88.90942699
88.083,88.90942699
88.1,88.90942699
88.117,88.90942699
88.133,89.00184843
88.15,88.90942699
88.167,89.00184843
88.183,89.00184843
88.2,89.00184843
88.217,89.00184843
88.233,89.00184843
88.25,89.00184843
88.267,89.00184843
88.283,89.00184843
88.3,89.00184843
88.317,89.00184843
88.333,89.00184843
88.35,89.00184843
88.367,89.00184843
88.383,89.00184843
88.4,89.00184843
88.417,89.00184843
88.433,89.00184843
88.45,89.00184843
88.467,89.00184843
88.483,89.09426987
88.5,89.00184843
88.517,89.00184843
88.533,89.00184843
88.55,89.00184843
88.567,89.00184843
88.583,89.09426987
88.6,89.09426987
88.617,89.00184843
88.633,89.09426987
88.65,89.09426987
88.667,89.09426987
88.683,89.09426987
88.7,89.09426987
88.717,89.09426987
88.733,89.09426987
88.75,89.09426987
88.767,89.09426987
88.783,89.09426987
88.8,89.09426987
88.817,89.09426987
88.833,89.09426987
88.85,89.09426987
88.867,89.09426987
88.883,89.09426987
88.9,89.09426987
88.917,89.09426987
88.933,89.09426987
88.95,89.09426987
88.967,89.09426987
88.983,89.09426987
89,89.09426987
89.017,89.09426987
89.033,89.09426987
89.05,89.09426987
89.067,89.09426987
89.083,89.09426987
89.1,89.09426987
89.117,89.09426987
89.133,89.09426987
89.15,89.18669131
89.167,89.18669131
89.183,89.18669131
89.2,89.18669131
89.217,89.18669131
89.233,89.18669131
89.25,89.18669131
89.267,89.18669131
89.283,89.18669131
89.3,89.18669131
89.317,89.18669131
89.333,89.18669131
89.35,89.18669131
89.367,89.18669131
89.383,89.18669131
89.4,89.18669131
89.417,89.18669131
89.433,89.18669131
89.45,89.18669131
89.467,89.18669131
89.483,89.18669131
89.5,89.18669131
89.517,89.27911275
89.533,89.18669131
89.55,89.18669131
89.567,89.27911275
89.583,89.27911275
89.6,89.27911275
89.617,89.27911275
89.633,89.27911275
89.65,89.27911275
89.667,89.27911275
89.683,89.27911275
89.7,89.27911275
89.717,89.27911275
89.733,89.27911275
89.75,89.27911275
89.767,89.27911275
89.783,89.27911275
89.8,89.27911275
89.817,89.27911275
89.833,89.27911275
89.85,89.27911275
89.867,89.27911275
89.883,89.27911275
89.9,89.27911275
89.917,89.27911275
89.933,89.27911275
89.95,89.3715342
89.967,89.3715342
89.983,89.3715342
90,89.3715342
90.017,89.3715342
90.033,89.3715342
90.05,89.3715342
90.067,89.3715342
90.083,89.3715342
90.1,89.3715342
90.117,89.3715342
90.133,89.3715342
90.15,89.3715342
90.167,89.3715342
90.183,89.3715342
90.2,89.3715342
90.217,89.3715342
90.233,89.3715342
90.25,89.3715342
90.267,89.3715342
90.283,89.3715342
90.3,89.3715342
90.317,89.3715342
90.333,89.3715342
90.35,89.3715342
90.367,89.3715342
90.383,89.3715342
90.4,89.3715342
90.417,89.3715342
90.433,89.3715342
90.45,89.46395564
90.467,89.3715342
90.483,89.46395564
90.5,89.46395564
90.517,89.46395564
90.533,89.46395564
90.55,89.46395564
90.567,89.46395564
90.583,89.46395564
90.6,89.46395564
90.617,89.46395564
90.633,89.46395564
90.65,89.46395564
90.667,89.46395564
90.683,89.46395564
90.7,89.46395564
90.717,89.46395564
90.733,89.46395564
90.75,89.46395564
90.767,89.46395564
90.783,89.46395564
90.8,89.46395564
90.817,89.55637708
90.833,89.55637708
90.85,89.55637708
90.867,89.55637708
90.883,89.55637708
90.9,89.55637708
90.917,89.46395564
90.933,89.55637708
90.95,89.55637708
90.967,89.55637708
90.983,89.55637708
91,89.55637708
91.017,89.55637708
91.033,89.55637708
91.05,89.55637708
91.067,89.55637708
91.083,89.55637708
91.1,89.55637708
91.117,89.55637708
91.133,89.55637708
91.15,89.55637708
91.167,89.55637708
91.183,89.55637708
91.2,89.55637708
91.217,89.55637708
91.233,89.55637708
91.25,89.55637708
91.267,89.55637708
91.283,89.55637708
91.3,89.55637708
91.317,89.55637708
91.333,89.55637708
91.35,89.64879852
91.367,89.64879852
91.383,89.64879852
91.4,89.64879852
91.417,89.64879852
91.433,89.64879852
91.45,89.64879852
91.467,89.64879852
91.483,89.64879852
91.5,89.64879852
91.517,89.64879852
91.533,89.64879852
91.55,89.64879852
91.567,89.64879852
91.583,89.64879852
91.6,89.64879852
91.617,89.64879852
91.633,89.64879852
91.65,89.64879852
91.667,89.64879852
91.683,89.64879852
91.7,89.64879852
91.717,89.64879852
91.733,89.64879852
91.75,89.64879852
91.767,89.74121996
91.783,89.64879852
91.8,89.64879852
91.817,89.74121996
91.833,89.74121996
91.85,89.74121996
91.867,89.74121996
91.883,89.74121996
91.9,89.74121996
91.917,89.74121996
91.933,89.74121996
91.95,89.74121996
91.967,89.74121996
91.983,89.74121996
92,89.74121996
92.017,89.74121996
92.033,89.74121996
92.05,89.74121996
92.067,89.74121996
92.083,89.74121996
92.1,89.74121996
92.117,89.74121996
92.133,89.74121996
92.15,89.74121996
92.167,89.74121996
92.183,89.8336414
92.2,89.74121996
92.217,89.8336414
92.233,89.8336414
92.25,89.8336414
92.267,89.8336414
92.283,89.8336414
92.3,89.8336414
92.317,89.8336414
92.333,89.8336414
92.35,89.8336414
92.367,89.8336414
92.383,89.8336414
92.4,89.8336414
92.417,89.8336414
92.433,89.8336414
92.45,89.8336414
92.467,89.8336414
92.483,89.8336414
92.5,89.8336414
92.517,89.8336414
92.533,89.8336414
92.55,89.8336414
92.567,89.8336414
92.583,89.8336414
92.6,89.8336414
92.617,89.8336414
92.633,89.8336414
92.65,89.8336414
92.667,89.92606285
92.683,89.92606285
92.7,89.92606285
92.717,89.92606285
92.733,89.92606285
92.75,89.8336414
92.767,89.8336414
92.783,89.92606285
92.8,89.92606285
92.817,89.92606285
92.833,89.92606285
92.85,89.92606285
92.867,89.92606285
92.883,89.92606285
92.9,89.92606285
92.917,89.92606285
92.933,89.92606285
92.95,89.92606285
92.967,89.92606285
92.983,89.92606285
93,89.92606285
93.017,89.92606285
93.033,89.92606285
93.05,89.92606285
93.067,89.92606285
93.083,90.01848429
93.1,89.92606285
93.117,89.92606285
93.133,89.92606285
93.15,90.01848429
93.167,89.92606285
93.183,89.92606285
93.2,89.92606285
93.217,89.92606285
93.233,90.01848429
93.25,90.01848429
93.267,90.01848429
93.283,90.01848429
93.3,90.01848429
93.317,90.01848429
93.333,90.01848429
93.35,90.01848429
93.367,90.01848429
93.383,90.01848429
93.4,90.01848429
93.417,90.01848429
93.433,90.01848429
93.45,90.01848429
93.467,90.01848429
93.483,90.01848429
93.5,90.01848429
93.517,90.01848429
93.533,90.01848429
93.55,90.01848429
93.567,90.01848429
93.583,90.01848429
93.6,90.01848429
93.617,90.01848429
93.633,90.01848429
93.65,90.01848429
93.667,90.01848429
93.683,90.11090573
93.7,90.01848429
93.717,90.01848429
93.733,90.11090573
93.75,90.11090573
93.767,90.11090573
93.783,90.11090573
93.8,90.11090573
93.817,90.11090573
93.833,90.11090573
93.85,90.11090573
93.867,90.11090573
93.883,90.11090573
93.9,90.11090573
93.917,90.11090573
93.933,90.11090573
93.95,90.11090573
93.967,90.11090573
93.983,90.11090573
94,90.11090573
