Time [min],Conversion [%]
69.817,70.97087379
69.833,70.97087379
69.85,70.97087379
69.867,71.00323625
69.883,70.97087379
69.9,70.97087379
69.917,71.00323625
69.933,71.00323625
69.95,71.00323625
69.967,71.00323625
69.983,71.00323625
70,71.03559871
70.017,71.03559871
70.033,71.00323625
70.05,71.03559871
70.067,71.06796117
70.083,71.00323625
70.1,71.03559871
70.117,71.06796117
70.133,71.03559871
70.15,71.06796117
70.167,71.06796117
70.183,71.06796117
70.2,71.06796117
70.217,71.06796117
70.233,71.06796117
70.25,71.10032362
70.267,71.10032362
70.283,71.10032362
70.3,71.10032362
70.317,71.10032362
70.333,71.10032362
70.35,71.13268608
70.367,71.13268608
70.383,71.13268608
70.4,71.13268608
70.417,71.13268608
70.433,71.13268608
70.45,71.13268608
70.467,71.13268608
70.483,71.13268608
70.5,71.16504854
70.517,71.16504854
70.533,71.16504854
70.55,71.16504854
70.567,71.16504854
70.583,71.16504854
70.6,71.197411
70.617,71.197411
70.633,71.197411
70.65,71.197411
70.667,71.22977346
70.683,71.22977346
70.7,71.197411
70.717,71.22977346
70.733,71.22977346
70.75,71.197411
70.767,71.22977346
70.783,71.26213592
70.8,71.22977346
70.817,71.22977346
70.833,71.26213592
70.85,71.26213592
70.867,71.26213592
70.883,71.26213592
70.9,71.26213592
70.917,71.29449838
70.933,71.29449838
70.95,71.29449838
70.967,71.29449838
70.983,71.29449838
71,71.29449838
71.017,71.29449838
71.033,71.32686084
71.05,71.32686084
71.067,71.32686084
71.083,71.32686084
71.1,71.32686084
71.117,71.3592233
71.133,71.3592233
71.15,71.3592233
71.167,71.3592233
71.183,71.3592233
71.2,71.3592233
71.217,71.39158576
71.233,71.39158576
71.25,71.39158576
71.267,71.39158576
71.283,71.39158576
71.3,71.42394822
71.317,71.39158576
71.333,71.42394822
71.35,71.42394822
71.367,71.42394822
71.383,71.42394822
71.4,71.42394822
71.417,71.42394822
71.433,71.45631068
71.45,71.45631068
71.467,71.45631068
71.483,71.48867314
71.5,71.45631068
71.517,71.45631068
71.533,71.48867314
71.55,71.48867314
71.567,71.48867314
71.583,71.48867314
71.6,71.48867314
71.617,71.45631068
71.633,71.48867314
71.65,71.48867314
71.667,71.5210356
71.683,71.5210356
71.7,71.5210356
71.717,71.5210356
71.733,71.5210356
71.75,71.55339806
71.767,71.55339806
71.783,71.5210356
71.8,71.55339806
71.817,71.55339806
71.833,71.55339806
71.85,71.55339806
71.867,71.58576052
71.883,71.58576052
71.9,71.58576052
71.917,71.58576052
71.933,71.58576052
71.95,71.61812298
71.967,71.65048544
71.983,71.65048544
72,71.65048544
72.017,71.65048544
72.033,71.65048544
72.05,71.6828479
72.067,71.65048544
72.083,71.6828479
72.1,71.65048544
72.117,71.65048544
72.133,71.6828479
72.15,71.71521036
72.167,71.71521036
72.183,71.71521036
72.2,71.71521036
72.217,71.71521036
72.233,71.74757282
72.25,71.74757282
72.267,71.74757282
72.283,71.74757282
72.3,71.77993528
72.317,71.77993528
72.333,71.81229773
72.35,71.77993528
72.367,71.77993528
72.383,71.77993528
72.4,71.81229773
72.417,71.81229773
72.433,71.84466019
72.45,71.81229773
72.467,71.84466019
72.483,71.81229773
72.5,71.84466019
72.517,71.84466019
72.533,71.84466019
72.55,71.84466019
72.567,71.84466019
72.583,71.87702265
72.6,71.87702265
72.617,71.90938511
72.633,71.90938511
72.65,71.90938511
72.667,71.90938511
72.683,71.87702265
72.7,71.90938511
72.717,71.90938511
72.733,71.90938511
72.75,71.90938511
72.767,71.94174757
72.783,71.90938511
72.8,71.94174757
72.817,71.94174757
72.833,71.94174757
72.85,71.94174757
72.867,71.94174757
72.883,71.97411003
72.9,71.97411003
72.917,71.97411003
72.933,71.97411003
72.95,71.97411003
72.967,71.97411003
72.983,71.97411003
73,72.00647249
73.017,72.00647249
73.033,72.00647249
73.05,72.00647249
73.067,72.00647249
73.083,72.00647249
73.1,72.03883495
73.117,72.03883495
73.133,72.03883495
73.15,72.03883495
73.167,72.03883495
73.183,72.03883495
73.2,72.03883495
73.217,72.03883495
73.233,72.07119741
73.25,72.07119741
73.267,72.07119741
73.283,72.07119741
73.3,72.07119741
73.317,72.10355987
73.333,72.10355987
73.35,72.10355987
73.367,72.10355987
73.383,72.10355987
73.4,72.07119741
73.417,72.13592233
73.433,72.13592233
73.45,72.13592233
73.467,72.13592233
73.483,72.13592233
73.5,72.13592233
73.517,72.16828479
73.533,72.13592233
73.55,72.16828479
73.567,72.16828479
73.583,72.16828479
73.6,72.20064725
73.617,72.16828479
73.633,72.20064725
73.65,72.16828479
73.667,72.20064725
73.683,72.20064725
73.7,72.23300971
73.717,72.20064725
73.733,72.23300971
73.75,72.23300971
73.767,72.23300971
73.783,72.23300971
73.8,72.26537217
73.817,72.26537217
73.833,72.23300971
73.85,72.26537217
73.867,72.26537217
73.883,72.26537217
73.9,72.29773463
73.917,72.26537217
73.933,72.29773463
73.95,72.29773463
73.967,72.29773463
73.983,72.29773463
74,72.29773463
74.017,72.29773463
74.033,72.33009709
74.05,72.29773463
74.067,72.29773463
74.083,72.33009709
74.1,72.33009709
74.117,72.33009709
74.133,72.33009709
74.15,72.33009709
74.167,72.33009709
74.183,72.36245955
74.2,72.36245955
74.217,72.39482201
74.233,72.36245955
74.25,72.36245955
74.267,72.39482201
74.283,72.39482201
74.3,72.39482201
74.317,72.42718447
74.333,72.39482201
74.35,72.42718447
74.367,72.42718447
74.383,72.42718447
74.4,72.42718447
74.417,72.45954693
74.433,72.45954693
74.45,72.45954693
74.467,72.45954693
74.483,72.45954693
74.5,72.45954693
74.517,72.45954693
74.533,72.45954693
74.55,72.49190939
74.567,72.52427184
74.583,72.49190939
74.6,72.49190939
74.617,72.49190939
74.633,72.49190939
74.65,72.49190939
74.667,72.52427184
74.683,72.52427184
74.7,72.52427184
74.717,72.52427184
74.733,72.52427184
74.75,72.5566343
74.767,72.52427184
74.783,72.5566343
74.8,72.5566343
74.817,72.5566343
74.833,72.5566343
74.85,72.58899676
74.867,72.5566343
74.883,72.58899676
74.9,72.58899676
74.917,72.5566343
74.933,72.58899676
74.95,72.62135922
74.967,72.58899676
74.983,72.62135922
75,72.62135922
75.017,72.62135922
75.033,72.62135922
75.05,72.62135922
75.067,72.65372168
75.083,72.62135922
75.1,72.65372168
75.117,72.65372168
75.133,72.65372168
75.15,72.68608414
75.167,72.68608414
75.183,72.65372168
75.2,72.68608414
75.217,72.68608414
75.233,72.65372168
75.25,72.68608414
75.267,72.68608414
75.283,72.7184466
75.3,72.7184466
75.317,72.7184466
75.333,72.7184466
75.35,72.7184466
75.367,72.7184466
75.383,72.75080906
75.4,72.75080906
75.417,72.75080906
75.433,72.75080906
75.45,72.75080906
75.467,72.75080906
75.483,72.78317152
75.5,72.75080906
75.517,72.78317152
75.533,72.75080906
75.55,72.78317152
75.567,72.78317152
75.583,72.78317152
75.6,72.78317152
75.617,72.81553398
75.633,72.81553398
75.65,72.81553398
75.667,72.81553398
75.683,72.81553398
75.7,72.84789644
75.717,72.84789644
75.733,72.84789644
75.75,72.84789644
75.767,72.84789644
75.783,72.84789644
75.8,72.84789644
75.817,72.84789644
75.833,72.8802589
75.85,72.8802589
75.867,72.8802589
75.883,72.8802589
75.9,72.8802589
75.917,72.8802589
75.933,72.8802589
75.95,72.91262136
75.967,72.91262136
75.983,72.8802589
76,72.91262136
76.017,72.91262136
76.033,72.94498382
76.05,72.94498382
76.067,72.91262136
76.083,72.94498382
76.1,72.94498382
76.117,72.94498382
76.133,72.94498382
76.15,72.97734628
76.167,72.97734628
76.183,72.94498382
76.2,72.97734628
76.217,72.97734628
76.233,72.97734628
76.25,72.97734628
76.267,72.97734628
76.283,73.00970874
76.3,72.97734628
76.317,73.00970874
76.333,73.00970874
76.35,73.00970874
76.367,73.0420712
76.383,73.00970874
76.4,73.00970874
76.417,73.0420712
76.433,73.0420712
76.45,73.0420712
76.467,73.0420712
76.483,73.0420712
76.5,73.0420712
76.517,73.07443366
76.533,73.07443366
76.55,73.07443366
76.567,73.07443366
76.583,73.07443366
76.6,73.07443366
76.617,73.10679612
76.633,73.07443366
76.65,73.07443366
76.667,73.10679612
76.683,73.10679612
76.7,73.10679612
76.717,73.13915858
76.733,73.10679612
76.75,73.13915858
76.767,73.13915858
76.783,73.13915858
76.8,73.13915858
76.817,73.13915858
76.833,73.13915858
76.85,73.13915858
76.867,73.13915858
76.883,73.17152104
76.9,73.17152104
76.917,73.17152104
76.933,73.17152104
76.95,73.17152104
76.967,73.2038835
76.983,73.2038835
77,73.2038835
77.017,73.2038835
77.033,73.2038835
77.05,73.2038835
77.067,73.2038835
77.083,73.23624595
77.1,73.23624595
77.117,73.23624595
77.133,73.23624595
77.15,73.23624595
77.167,73.26860841
77.183,73.23624595
77.2,73.26860841
77.217,73.26860841
77.233,73.26860841
77.25,73.26860841
77.267,73.26860841
77.283,73.26860841
77.3,73.30097087
77.317,73.30097087
77.333,73.30097087
77.35,73.30097087
77.367,73.30097087
77.383,73.33333333
77.4,73.30097087
77.417,73.30097087
77.433,73.33333333
77.45,73.33333333
77.467,73.33333333
77.483,73.33333333
77.5,73.33333333
77.517,73.36569579
77.533,73.33333333
77.55,73.33333333
77.567,73.36569579
77.583,73.36569579
77.6,73.36569579
77.617,73.36569579
77.633,73.36569579
77.65,73.39805825
77.667,73.39805825
77.683,73.39805825
77.7,73.36569579
77.717,73.39805825
77.733,73.39805825
77.75,73.39805825
77.767,73.39805825
77.783,73.43042071
77.8,73.43042071
77.817,73.43042071
77.833,73.43042071
77.85,73.43042071
77.867,73.43042071
77.883,73.43042071
77.9,73.46278317
77.917,73.43042071
77.933,73.46278317
77.95,73.46278317
77.967,73.46278317
77.983,73.46278317
78,73.46278317
78.017,73.49514563
78.033,73.46278317
78.05,73.49514563
78.067,73.49514563
78.083,73.49514563
78.1,73.46278317
78.117,73.49514563
78.133,73.49514563
78.15,73.49514563
78.167,73.52750809
78.183,73.52750809
78.2,73.52750809
78.217,73.52750809
78.233,73.52750809
78.25,73.52750809
78.267,73.52750809
78.283,73.55987055
78.3,73.55987055
78.317,73.52750809
78.333,73.55987055
78.35,73.55987055
78.367,73.55987055
78.383,73.55987055
78.4,73.59223301
78.417,73.55987055
78.433,73.59223301
78.45,73.59223301
78.467,73.59223301
78.483,73.59223301
78.5,73.59223301
78.517,73.59223301
78.533,73.59223301
78.55,73.62459547
78.567,73.62459547
78.583,73.62459547
78.6,73.62459547
78.617,73.62459547
78.633,73.65695793
78.65,73.62459547
78.667,73.62459547
78.683,73.62459547
78.7,73.65695793
78.717,73.65695793
78.733,73.65695793
78.75,73.65695793
78.767,73.65695793
78.783,73.68932039
78.8,73.68932039
78.817,73.68932039
78.833,73.68932039
78.85,73.68932039
78.867,73.68932039
78.883,73.72168285
78.9,73.68932039
78.917,73.68932039
78.933,73.68932039
78.95,73.68932039
78.967,73.72168285
78.983,73.72168285
79,73.72168285
79.017,73.72168285
79.033,73.75404531
79.05,73.75404531
79.067,73.75404531
79.083,73.75404531
79.1,73.75404531
79.117,73.75404531
79.133,73.75404531
79.15,73.75404531
79.167,73.75404531
79.183,73.78640777
79.2,73.78640777
79.217,73.78640777
79.233,73.78640777
79.25,73.78640777
79.267,73.78640777
79.283,73.78640777
79.3,73.81877023
79.317,73.81877023
79.333,73.81877023
79.35,73.81877023
79.367,73.81877023
79.383,73.81877023
79.4,73.81877023
79.417,73.81877023
79.433,73.81877023
79.45,73.85113269
79.467,73.85113269
79.483,73.85113269
79.5,73.85113269
79.517,73.88349515
79.533,73.88349515
79.55,73.88349515
79.567,73.85113269
79.583,73.88349515
79.6,73.88349515
79.617,73.88349515
79.633,73.88349515
79.65,73.88349515
79.667,73.91585761
79.683,73.91585761
79.7,73.91585761
79.717,73.91585761
79.733,73.91585761
79.75,73.91585761
79.767,73.94822006
79.783,73.94822006
79.8,73.91585761
79.817,73.94822006
79.833,73.94822006
79.85,73.94822006
79.867,73.94822006
79.883,73.98058252
79.9,73.94822006
79.917,73.98058252
79.933,73.98058252
79.95,73.98058252
79.967,73.98058252
79.983,73.98058252
80,73.98058252
80.017,74.01294498
80.033,73.98058252
80.05,74.01294498
80.067,74.01294498
80.083,73.98058252
80.1,74.01294498
80.117,74.01294498
80.133,74.04530744
80.15,74.01294498
80.167,74.01294498
80.183,74.01294498
80.2,74.04530744
80.217,74.04530744
80.233,74.04530744
80.25,74.04530744
80.267,74.04530744
80.283,74.04530744
80.3,74.0776699
80.317,74.0776699
80.333,74.0776699
80.35,74.0776699
80.367,74.0776699
80.383,74.11003236
80.4,74.0776699
80.417,74.11003236
80.433,74.11003236
80.45,74.11003236
80.467,74.11003236
80.483,74.11003236
80.5,74.14239482
80.517,74.14239482
80.533,74.14239482
80.55,74.14239482
80.567,74.14239482
80.583,74.14239482
80.6,74.14239482
80.617,74.17475728
80.633,74.17475728
80.65,74.17475728
80.667,74.17475728
80.683,74.17475728
80.7,74.17475728
80.717,74.17475728
80.733,74.17475728
80.75,74.17475728
80.767,74.17475728
80.783,74.20711974
80.8,74.20711974
80.817,74.17475728
80.833,74.17475728
80.85,74.20711974
80.867,74.20711974
80.883,74.2394822
80.9,74.20711974
80.917,74.2394822
80.933,74.2394822
80.95,74.20711974
80.967,74.2394822
80.983,74.2394822
81,74.2394822
81.017,74.27184466
81.033,74.2394822
81.05,74.27184466
81.067,74.27184466
81.083,74.27184466
81.1,74.27184466
81.117,74.27184466
81.133,74.27184466
81.15,74.30420712
81.167,74.27184466
81.183,74.30420712
81.2,74.30420712
81.217,74.33656958
81.233,74.30420712
81.25,74.30420712
81.267,74.30420712
81.283,74.30420712
81.3,74.30420712
81.317,74.33656958
81.333,74.33656958
81.35,74.33656958
81.367,74.33656958
81.383,74.33656958
81.4,74.33656958
81.417,74.33656958
81.433,74.36893204
81.45,74.36893204
81.467,74.36893204
81.483,74.36893204
81.5,74.36893204
81.517,74.36893204
81.533,74.4012945
81.55,74.4012945
81.567,74.36893204
81.583,74.4012945
81.6,74.4012945
81.617,74.43365696
81.633,74.36893204
81.65,74.4012945
81.667,74.4012945
81.683,74.43365696
81.7,74.4012945
81.717,74.43365696
81.733,74.43365696
81.75,74.43365696
81.767,74.43365696
81.783,74.43365696
81.8,74.43365696
81.817,74.43365696
81.833,74.43365696
81.85,74.46601942
81.867,74.46601942
81.883,74.46601942
81.9,74.46601942
81.917,74.46601942
81.933,74.49838188
81.95,74.46601942
81.967,74.46601942
81.983,74.46601942
82,74.49838188
82.017,74.49838188
82.033,74.46601942
82.05,74.53074434
82.067,74.53074434
82.083,74.49838188
82.1,74.49838188
82.117,74.53074434
82.133,74.53074434
82.15,74.53074434
82.167,74.53074434
82.183,74.53074434
82.2,74.5631068
82.217,74.53074434
82.233,74.5631068
82.25,74.5631068
82.267,74.5631068
82.283,74.5631068
82.3,74.5631068
82.317,74.59546926
82.333,74.5631068
82.35,74.59546926
82.367,74.5631068
82.383,74.59546926
82.4,74.59546926
82.417,74.62783172
82.433,74.62783172
82.45,74.59546926
82.467,74.59546926
82.483,74.62783172
82.5,74.62783172
82.517,74.62783172
82.533,74.62783172
82.55,74.62783172
82.567,74.66019417
82.583,74.62783172
82.6,74.62783172
82.617,74.66019417
82.633,74.66019417
82.65,74.62783172
82.667,74.66019417
82.683,74.69255663
82.7,74.69255663
82.717,74.66019417
82.733,74.66019417
82.75,74.66019417
82.767,74.69255663
82.783,74.69255663
82.8,74.69255663
82.817,74.69255663
82.833,74.72491909
82.85,74.69255663
82.867,74.69255663
82.883,74.72491909
82.9,74.72491909
82.917,74.69255663
82.933,74.72491909
82.95,74.72491909
82.967,74.72491909
82.983,74.72491909
83,74.72491909
83.017,74.72491909
83.033,74.75728155
83.05,74.75728155
83.067,74.75728155
83.083,74.75728155
83.1,74.75728155
83.117,74.75728155
83.133,74.78964401
83.15,74.75728155
83.167,74.78964401
83.183,74.78964401
83.2,74.78964401
83.217,74.78964401
83.233,74.78964401
83.25,74.78964401
83.267,74.82200647
83.283,74.82200647
83.3,74.82200647
83.317,74.82200647
83.333,74.85436893
83.35,74.85436893
83.367,74.85436893
83.383,74.85436893
83.4,74.85436893
83.417,74.85436893
83.433,74.85436893
83.45,74.85436893
83.467,74.88673139
83.483,74.88673139
83.5,74.88673139
83.517,74.88673139
83.533,74.88673139
83.55,74.88673139
83.567,74.88673139
83.583,74.91909385
83.6,74.88673139
83.617,74.91909385
83.633,74.91909385
83.65,74.91909385
83.667,74.91909385
83.683,74.91909385
83.7,74.91909385
83.717,74.91909385
83.733,74.95145631
83.75,74.95145631
83.767,74.95145631
83.783,74.95145631
83.8,74.98381877
83.817,74.98381877
83.833,74.95145631
83.85,74.98381877
83.867,74.91909385
83.883,74.98381877
83.9,74.98381877
83.917,74.98381877
83.933,74.98381877
83.95,74.98381877
83.967,75.01618123
83.983,75.01618123
84,74.98381877
84.017,75.01618123
84.033,75.01618123
84.05,75.01618123
84.067,75.01618123
84.083,75.01618123
84.1,75.01618123
84.117,75.04854369
84.133,75.08090615
84.15,75.04854369
84.167,75.04854369
84.183,75.04854369
84.2,75.08090615
84.217,75.08090615
84.233,75.08090615
84.25,75.08090615
84.267,75.11326861
84.283,75.08090615
84.3,75.08090615
84.317,75.08090615
84.333,75.08090615
84.35,75.08090615
84.367,75.08090615
84.383,75.08090615
84.4,75.08090615
84.417,75.08090615
84.433,75.08090615
84.45,75.04854369
84.467,75.04854369
84.483,75.04854369
84.5,75.01618123
84.517,75.04854369
84.533,75.04854369
84.55,75.08090615
84.567,75.08090615
84.583,75.08090615
84.6,75.08090615
84.617,75.08090615
84.633,75.11326861
84.65,75.11326861
84.667,75.11326861
84.683,75.11326861
84.7,75.11326861
84.717,75.14563107
84.733,75.14563107
84.75,75.14563107
84.767,75.14563107
84.783,75.14563107
84.8,75.11326861
84.817,75.14563107
84.833,75.17799353
84.85,75.17799353
84.867,75.17799353
84.883,75.17799353
84.9,75.17799353
84.917,75.17799353
84.933,75.21035599
84.95,75.21035599
84.967,75.21035599
84.983,75.24271845
85,75.21035599
85.017,75.24271845
85.033,75.24271845
85.05,75.24271845
85.067,75.24271845
85.083,75.24271845
85.1,75.27508091
85.117,75.27508091
85.133,75.27508091
85.15,75.27508091
85.167,75.27508091
85.183,75.24271845
85.2,75.27508091
85.217,75.27508091
85.233,75.27508091
85.25,75.30744337
85.267,75.30744337
85.283,75.30744337
85.3,75.30744337
85.317,75.33980583
85.333,75.33980583
85.35,75.33980583
85.367,75.33980583
85.383,75.33980583
85.4,75.37216828
85.417,75.37216828
85.433,75.37216828
85.45,75.37216828
85.467,75.37216828
85.483,75.37216828
85.5,75.37216828
85.517,75.37216828
85.533,75.37216828
85.55,75.37216828
85.567,75.37216828
85.583,75.40453074
85.6,75.40453074
85.617,75.40453074
85.633,75.40453074
85.65,75.40453074
85.667,75.4368932
85.683,75.4368932
85.7,75.46925566
85.717,75.4368932
85.733,75.4368932
85.75,75.46925566
85.767,75.4368932
85.783,75.4368932
85.8,75.46925566
85.817,75.4368932
85.833,75.4368932
85.85,75.46925566
85.867,75.4368932
85.883,75.4368932
85.9,75.46925566
85.917,75.46925566
85.933,75.46925566
85.95,75.50161812
85.967,75.53398058
85.983,75.53398058
86,75.56634304
86.017,75.56634304
86.033,75.56634304
86.05,75.5987055
86.067,75.5987055
86.083,75.63106796
86.1,75.63106796
86.117,75.63106796
86.133,75.63106796
86.15,75.66343042
86.167,75.66343042
86.183,75.66343042
86.2,75.63106796
86.217,75.63106796
86.233,75.63106796
86.25,75.63106796
86.267,75.69579288
86.283,75.69579288
86.3,75.66343042
86.317,75.69579288
86.333,75.69579288
86.35,75.69579288
86.367,75.69579288
86.383,75.69579288
86.4,75.69579288
86.417,75.72815534
86.433,75.72815534
86.45,75.72815534
86.467,75.72815534
86.483,75.7605178
86.5,75.7605178
86.517,75.7605178
86.533,75.72815534
86.55,75.72815534
86.567,75.7605178
86.583,75.7605178
86.6,75.7605178
86.617,75.7605178
86.633,75.7605178
86.65,75.79288026
86.667,75.7605178
86.683,75.79288026
86.7,75.79288026
86.717,75.79288026
86.733,75.79288026
86.75,75.79288026
86.767,75.79288026
86.783,75.79288026
86.8,75.79288026
86.817,75.85760518
86.833,75.82524272
86.85,75.82524272
86.867,75.82524272
86.883,75.82524272
86.9,75.82524272
86.917,75.82524272
86.933,75.85760518
86.95,75.85760518
86.967,75.85760518
86.983,75.85760518
87,75.85760518
87.017,75.85760518
87.033,75.88996764
87.05,75.88996764
87.067,75.88996764
87.083,75.88996764
87.1,75.88996764
87.117,75.88996764
87.133,75.9223301
87.15,75.85760518
87.167,75.88996764
87.183,75.9223301
87.2,75.9223301
87.217,75.9223301
87.233,75.95469256
87.25,75.95469256
87.267,75.88996764
87.283,75.95469256
87.3,75.95469256
87.317,75.95469256
87.333,75.95469256
87.35,75.95469256
87.367,75.98705502
87.383,75.98705502
87.4,75.98705502
87.417,75.98705502
87.433,75.98705502
87.45,75.98705502
87.467,75.98705502
87.483,75.98705502
87.5,75.98705502
87.517,76.01941748
87.533,75.98705502
87.55,75.88996764
87.567,76.01941748
87.583,76.01941748
87.6,76.01941748
87.617,76.01941748
87.633,76.05177994
87.65,76.05177994
87.667,76.05177994
87.683,76.05177994
87.7,76.05177994
87.717,76.05177994
87.733,76.01941748
87.75,76.05177994
87.767,76.05177994
87.783,76.08414239
87.8,76.05177994
87.817,76.08414239
87.833,76.08414239
87.85,76.08414239
87.867,76.08414239
87.883,76.08414239
87.9,76.08414239
87.917,76.08414239
87.933,76.11650485
87.95,76.11650485
87.967,76.11650485
87.983,76.14886731
88,76.11650485
88.017,76.11650485
88.033,76.11650485
88.05,76.14886731
88.067,76.11650485
88.083,76.14886731
88.1,76.14886731
88.117,76.14886731
88.133,76.14886731
88.15,76.14886731
88.167,76.14886731
88.183,76.14886731
88.2,76.18122977
88.217,76.18122977
88.233,76.14886731
88.25,76.14886731
88.267,76.18122977
88.283,76.18122977
88.3,76.21359223
88.317,76.21359223
88.333,76.21359223
88.35,76.21359223
88.367,76.21359223
88.383,76.21359223
88.4,76.21359223
88.417,76.21359223
88.433,76.24595469
88.45,76.21359223
88.467,76.24595469
88.483,76.21359223
88.5,76.24595469
88.517,76.24595469
88.533,76.24595469
88.55,76.24595469
88.567,76.24595469
88.583,76.27831715
88.6,76.27831715
88.617,76.27831715
88.633,76.27831715
88.65,76.27831715
88.667,76.27831715
88.683,76.27831715
88.7,76.27831715
88.717,76.31067961
88.733,76.31067961
88.75,76.31067961
88.767,76.31067961
88.783,76.24595469
88.8,76.31067961
88.817,76.31067961
88.833,76.31067961
88.85,76.31067961
88.867,76.31067961
88.883,76.34304207
88.9,76.34304207
88.917,76.34304207
88.933,76.37540453
88.95,76.34304207
88.967,76.34304207
88.983,76.34304207
89,76.37540453
89.017,76.37540453
89.033,76.37540453
89.05,76.37540453
89.067,76.37540453
89.083,76.37540453
89.1,76.37540453
89.117,76.37540453
89.133,76.40776699
89.15,76.37540453
89.167,76.37540453
89.183,76.40776699
89.2,76.40776699
89.217,76.40776699
89.233,76.40776699
89.25,76.40776699
89.267,76.44012945
89.283,76.44012945
89.3,76.44012945
89.317,76.44012945
89.333,76.44012945
89.35,76.44012945
89.367,76.44012945
89.383,76.47249191
89.4,76.44012945
89.417,76.47249191
89.433,76.47249191
89.45,76.47249191
89.467,76.47249191
89.483,76.47249191
89.5,76.50485437
89.517,76.47249191
89.533,76.50485437
89.55,76.50485437
89.567,76.50485437
89.583,76.50485437
89.6,76.50485437
89.617,76.53721683
89.633,76.53721683
89.65,76.50485437
89.667,76.53721683
89.683,76.53721683
89.7,76.53721683
89.717,76.56957929
89.733,76.56957929
89.75,76.53721683
89.767,76.56957929
89.783,76.56957929
89.8,76.56957929
89.817,76.56957929
89.833,76.56957929
89.85,76.56957929
89.867,76.56957929
89.883,76.56957929
89.9,76.60194175
89.917,76.60194175
89.933,76.60194175
89.95,76.56957929
89.967,76.60194175
89.983,76.60194175
90,76.63430421
90.017,76.60194175
90.033,76.60194175
90.05,76.53721683
90.067,76.60194175
90.083,76.60194175
90.1,76.63430421
90.117,76.63430421
90.133,76.60194175
90.15,76.63430421
90.167,76.63430421
90.183,76.66666667
90.2,76.73139159
90.217,76.66666667
90.233,76.66666667
90.25,76.66666667
90.267,76.66666667
90.283,76.66666667
90.3,76.69902913
90.317,76.69902913
90.333,76.69902913
90.35,76.69902913
90.367,76.69902913
90.383,76.69902913
90.4,76.69902913
90.417,76.69902913
90.433,76.69902913
90.45,76.69902913
90.467,76.73139159
90.483,76.66666667
90.5,76.73139159
90.517,76.73139159
90.533,76.73139159
90.55,76.73139159
90.567,76.76375405
90.583,76.76375405
90.6,76.76375405
90.617,76.76375405
90.633,76.82847896
90.65,76.76375405
90.667,76.76375405
90.683,76.76375405
90.7,76.76375405
90.717,76.7961165
90.733,76.7961165
90.75,76.76375405
90.767,76.82847896
90.783,76.7961165
90.8,76.7961165
90.817,76.82847896
90.833,76.82847896
90.85,76.82847896
90.867,76.76375405
90.883,76.82847896
90.9,76.82847896
90.917,76.82847896
90.933,76.86084142
90.95,76.82847896
90.967,76.86084142
90.983,76.82847896
91,76.86084142
91.017,76.86084142
91.033,76.86084142
91.05,76.86084142
91.067,76.86084142
91.083,76.86084142
91.1,76.86084142
91.117,76.86084142
91.133,76.86084142
91.15,76.86084142
91.167,76.7961165
91.183,76.76375405
91.2,76.89320388
91.217,76.89320388
91.233,76.89320388
91.25,76.89320388
91.267,76.89320388
91.283,76.92556634
91.3,76.92556634
91.317,76.92556634
91.333,76.92556634
91.35,76.92556634
91.367,76.92556634
91.383,76.9579288
91.4,76.92556634
91.417,76.9579288
91.433,76.9579288
91.45,76.9579288
91.467,76.9579288
91.483,76.9579288
91.5,76.9579288
91.517,76.9579288
91.533,76.9579288
91.55,76.9579288
91.567,76.89320388
91.583,76.99029126
91.6,76.9579288
91.617,76.99029126
91.633,76.99029126
91.65,76.99029126
91.667,76.99029126
91.683,76.99029126
91.7,76.99029126
91.717,76.99029126
91.733,76.99029126
91.75,77.02265372
91.767,77.02265372
91.783,77.02265372
91.8,77.02265372
91.817,77.02265372
91.833,76.92556634
91.85,77.02265372
91.867,77.02265372
91.883,76.99029126
91.9,77.05501618
91.917,77.02265372
91.933,77.05501618
91.95,77.05501618
91.967,77.05501618
91.983,77.05501618
92,77.05501618
92.017,77.02265372
92.033,77.08737864
92.05,77.08737864
92.067,77.08737864
92.083,77.08737864
92.1,77.08737864
92.117,77.08737864
92.133,77.08737864
92.15,77.08737864
92.167,77.08737864
92.183,77.08737864
92.2,77.1197411
92.217,77.1197411
92.233,77.1197411
92.25,77.1197411
92.267,77.1197411
92.283,77.1197411
92.3,77.1197411
92.317,77.08737864
92.333,77.1197411
92.35,77.15210356
92.367,77.15210356
92.383,77.15210356
92.4,77.1197411
92.417,77.15210356
92.433,77.15210356
92.45,77.15210356
92.467,77.15210356
92.483,77.18446602
92.5,77.18446602
92.517,77.18446602
92.533,77.18446602
92.55,77.18446602
92.567,77.18446602
92.583,77.21682848
92.6,77.18446602
92.617,77.21682848
92.633,77.21682848
92.65,77.21682848
92.667,77.21682848
92.683,77.21682848
92.7,77.21682848
92.717,77.21682848
92.733,77.21682848
92.75,77.21682848
92.767,77.21682848
92.783,77.21682848
92.8,77.15210356
92.817,77.24919094
92.833,77.24919094
92.85,77.24919094
92.867,77.2815534
92.883,77.24919094
92.9,77.2815534
92.917,77.2815534
92.933,77.2815534
92.95,77.2815534
92.967,77.2815534
92.983,77.2815534
93,77.21682848
93.017,77.31391586
93.033,77.31391586
93.05,77.31391586
93.067,77.31391586
93.083,77.31391586
93.1,77.34627832
93.117,77.31391586
93.133,77.31391586
93.15,77.31391586
93.167,77.31391586
93.183,77.34627832
93.2,77.34627832
